2016-01-11 10:52:12,843 [6] INFO  Umbraco.Core.CoreBootManager - [P17316/T1/D2] Umbraco 7.2.8 application starting on GB1BCZ1
2016-01-11 10:53:47,982 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D2] [ScheduledPublishing] Tasks completed, terminated
2016-01-11 10:53:47,982 [6] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D2] [ScheduledTasks] Tasks completed, terminated
2016-01-11 10:53:53,422 [32] INFO  Umbraco.Core.CoreBootManager - [P17316/T23/D3] Umbraco 7.2.8 application starting on GB1BCZ1
2016-01-11 10:53:53,483 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Determining hash of code files on disk
2016-01-11 10:53:53,490 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Hash determined (took 5ms)
2016-01-11 10:53:53,496 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2016-01-11 10:53:53,508 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 11ms)
2016-01-11 10:53:53,571 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2016-01-11 10:53:53,572 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2016-01-11 10:53:53,572 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2016-01-11 10:53:53,573 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 17 (took 0ms)
2016-01-11 10:53:53,584 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2016-01-11 10:53:53,584 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 0ms)
2016-01-11 10:53:53,585 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2016-01-11 10:53:53,586 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 37 (took 1ms)
2016-01-11 10:53:53,609 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2016-01-11 10:53:53,609 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2016-01-11 10:53:53,609 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2016-01-11 10:53:53,610 [32] INFO  Umbraco.Core.PluginManager - [P17316/T23/D3] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2016-01-11 10:53:54,458 [32] INFO  Umbraco.Core.DatabaseContext - [P17316/T23/D3] CanConnect = True
2016-01-11 10:53:54,467 [32] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - [P17316/T23/D3] Initializing Umbraco internal event handlers for cache refreshing
2016-01-11 10:53:54,501 [32] INFO  Umbraco.Web.Search.ExamineEvents - [P17316/T23/D3] Initializing Examine and binding to business logic events
2016-01-11 10:53:54,546 [32] INFO  Umbraco.Web.Search.ExamineEvents - [P17316/T23/D3] Adding examine event handlers for index providers: 3
2016-01-11 10:53:54,556 [32] INFO  Umbraco.Core.CoreBootManager - [P17316/T23/D3] Umbraco application startup complete (took 1111ms)
2016-01-11 10:53:54,771 [32] INFO  Umbraco.Core.ApplicationContext - [P17316/T23/D3] ApplicationUrl: http://eventsdev:80/umbraco (UmbracoModule request)
2016-01-11 10:54:08,192 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [KeepAlive] Terminating
2016-01-11 10:54:08,193 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [KeepAlive] Waiting for tasks to complete
2016-01-11 10:54:08,195 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [ScheduledTasks] Terminating
2016-01-11 10:54:08,195 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [ScheduledTasks] Waiting for tasks to complete
2016-01-11 10:54:08,195 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [ScheduledPublishing] Terminating
2016-01-11 10:54:08,195 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [ScheduledPublishing] Waiting for tasks to complete
2016-01-11 10:54:08,195 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [LogScrubber] Terminating
2016-01-11 10:54:08,195 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [LogScrubber] Waiting for tasks to complete
2016-01-11 10:54:08,204 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [KeepAlive] Tasks completed, terminated
2016-01-11 10:54:08,205 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [LogScrubber] Tasks completed, terminated
2016-01-11 10:54:08,205 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [ScheduledTasks] Tasks completed, terminated
2016-01-11 10:54:08,205 [32] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D3] [ScheduledPublishing] Tasks completed, terminated
2016-01-11 10:54:18,022 [6] INFO  Umbraco.Core.UmbracoApplicationBase - [P17316/T1/D2] Application shutdown. Reason: ConfigurationChange
2016-01-11 10:54:27,370 [17] INFO  Umbraco.Core.CoreBootManager - [P17316/T23/D4] Umbraco 7.2.8 application starting on GB1BCZ1
2016-01-11 10:54:27,403 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Determining hash of code files on disk
2016-01-11 10:54:27,410 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Hash determined (took 5ms)
2016-01-11 10:54:27,415 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2016-01-11 10:54:27,427 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 10ms)
2016-01-11 10:54:27,489 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2016-01-11 10:54:27,490 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2016-01-11 10:54:27,490 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2016-01-11 10:54:27,491 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 17 (took 0ms)
2016-01-11 10:54:27,502 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2016-01-11 10:54:27,503 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 0ms)
2016-01-11 10:54:27,503 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2016-01-11 10:54:27,505 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 37 (took 1ms)
2016-01-11 10:54:27,527 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2016-01-11 10:54:27,527 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2016-01-11 10:54:27,527 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2016-01-11 10:54:27,528 [17] INFO  Umbraco.Core.PluginManager - [P17316/T23/D4] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2016-01-11 10:54:28,078 [17] INFO  Umbraco.Core.DatabaseContext - [P17316/T23/D4] CanConnect = True
2016-01-11 10:54:28,087 [17] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - [P17316/T23/D4] Initializing Umbraco internal event handlers for cache refreshing
2016-01-11 10:54:28,106 [17] INFO  Umbraco.Web.Search.ExamineEvents - [P17316/T23/D4] Initializing Examine and binding to business logic events
2016-01-11 10:54:28,149 [17] INFO  Umbraco.Web.Search.ExamineEvents - [P17316/T23/D4] Adding examine event handlers for index providers: 3
2016-01-11 10:54:28,159 [17] INFO  Umbraco.Core.CoreBootManager - [P17316/T23/D4] Umbraco application startup complete (took 774ms)
2016-01-11 10:54:28,353 [17] INFO  Umbraco.Core.ApplicationContext - [P17316/T23/D4] ApplicationUrl: http://eventsdev:80/umbraco (UmbracoModule request)
2016-01-11 10:54:38,210 [32] INFO  Umbraco.Core.UmbracoApplicationBase - [P17316/T23/D3] Application shutdown. Reason: ConfigurationChange
2016-01-11 10:55:13,779 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [ScheduledTasks] Terminating
2016-01-11 10:55:13,779 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [ScheduledTasks] Waiting for tasks to complete
2016-01-11 10:55:13,780 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [KeepAlive] Terminating
2016-01-11 10:55:13,780 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [KeepAlive] Waiting for tasks to complete
2016-01-11 10:55:13,781 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [ScheduledTasks] Tasks completed, terminated
2016-01-11 10:55:13,782 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [KeepAlive] Tasks completed, terminated
2016-01-11 10:55:15,365 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [LogScrubber] Terminating
2016-01-11 10:55:15,365 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [LogScrubber] Waiting for tasks to complete
2016-01-11 10:55:15,365 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [ScheduledPublishing] Terminating
2016-01-11 10:55:15,365 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [ScheduledPublishing] Waiting for tasks to complete
2016-01-11 10:55:15,366 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [ScheduledPublishing] Tasks completed, terminated
2016-01-11 10:55:15,366 [17] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T23/D4] [LogScrubber] Tasks completed, terminated
2016-01-11 10:55:31,371 [47] INFO  Umbraco.Core.CoreBootManager - [P17316/T1/D5] Umbraco 7.2.8 application starting on GB1BCZ1
2016-01-11 10:55:31,394 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Determining hash of code files on disk
2016-01-11 10:55:31,400 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Hash determined (took 5ms)
2016-01-11 10:55:31,404 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2016-01-11 10:55:31,407 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 2ms)
2016-01-11 10:55:31,448 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2016-01-11 10:55:31,448 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2016-01-11 10:55:31,448 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2016-01-11 10:55:31,449 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 17 (took 0ms)
2016-01-11 10:55:31,454 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2016-01-11 10:55:31,454 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 0ms)
2016-01-11 10:55:31,455 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2016-01-11 10:55:31,456 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 37 (took 1ms)
2016-01-11 10:55:31,476 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2016-01-11 10:55:31,476 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2016-01-11 10:55:31,476 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2016-01-11 10:55:31,477 [47] INFO  Umbraco.Core.PluginManager - [P17316/T1/D5] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2016-01-11 10:55:31,896 [47] INFO  Umbraco.Core.DatabaseContext - [P17316/T1/D5] CanConnect = True
2016-01-11 10:55:31,904 [47] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - [P17316/T1/D5] Initializing Umbraco internal event handlers for cache refreshing
2016-01-11 10:55:31,913 [47] INFO  Umbraco.Web.Search.ExamineEvents - [P17316/T1/D5] Initializing Examine and binding to business logic events
2016-01-11 10:55:31,940 [47] INFO  Umbraco.Web.Search.ExamineEvents - [P17316/T1/D5] Adding examine event handlers for index providers: 3
2016-01-11 10:55:31,946 [47] INFO  Umbraco.Core.CoreBootManager - [P17316/T1/D5] Umbraco application startup complete (took 566ms)
2016-01-11 10:55:32,122 [47] INFO  Umbraco.Core.ApplicationContext - [P17316/T1/D5] ApplicationUrl: http://eventsdev:80/umbraco (UmbracoModule request)
2016-01-11 10:55:35,617 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [ScheduledTasks] Terminating
2016-01-11 10:55:35,617 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [ScheduledTasks] Waiting for tasks to complete
2016-01-11 10:55:35,617 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [LogScrubber] Terminating
2016-01-11 10:55:35,617 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [LogScrubber] Waiting for tasks to complete
2016-01-11 10:55:35,617 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [ScheduledPublishing] Terminating
2016-01-11 10:55:35,617 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [ScheduledPublishing] Waiting for tasks to complete
2016-01-11 10:55:35,618 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [KeepAlive] Terminating
2016-01-11 10:55:35,618 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [KeepAlive] Waiting for tasks to complete
2016-01-11 10:55:35,618 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [LogScrubber] Tasks completed, terminated
2016-01-11 10:55:35,618 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [ScheduledTasks] Tasks completed, terminated
2016-01-11 10:55:35,618 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [ScheduledPublishing] Tasks completed, terminated
2016-01-11 10:55:35,618 [47] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [P17316/T1/D5] [KeepAlive] Tasks completed, terminated
2016-01-11 10:55:45,376 [17] INFO  Umbraco.Core.UmbracoApplicationBase - [P17316/T23/D4] Application shutdown. Reason: ConfigurationChange
2016-01-11 10:56:03,359 [54] INFO  Umbraco.Core.CoreBootManager - [P17316/T23/D6] Umbraco 7.2.8 application starting on GB1BCZ1
